text,label
rssurjewala tum bar bar har rahe ho yahi mansikta ki wajah se par congress sudharne ka name hi nahi le raha hai t co y7lo1bflgt,1
rt sukhjaykumar1 pledgeagainstcorruption gurmeetramrahim good afternoon guru g bless us and give us power to do more and more sewa s,0
anyone else wish howard was still in kse man i love his albums,2
jai hind desh k sabhi deskbhakto desh hit m kaam krne walo desh k parti har samay tatpar rhne walo ko shri nare t co z6bz3bkdby,0
64156 ka aaj bhi bura hal karena kya kuch to socho ambiyapur me is train ko khata karke kai ghanto tak nhi ch t co ezgiwmkv9u,2
rt kapil mishra indians liked this prediction and made it come true amitshahhomeministry t co e09atavian,0
rt iamsrk prk flop outdated actor srk ko koi film mili kya agar kaam nhi mil rha hai to hamari society me aa kar jhaadu laga le man,1
tinkerbell9958 sseher shine nicky6676 rajeevthukral aapka message bad mein padha now it is not missing,0
rt thegreatroh what the fuck in what world is tom woods peter schiff austin petersen stefan molyneux alex jones hans hermann hopp,1
i need to stop calling everyone love i ve got all my mates saying it now we all sound like 40 year old single mums owrite luv xx,2
silent deserts tarekfatah ye nangay b khailen tab b nahi jeetain gay inki niyat hi nahi selection hi sahi nahi t co bdcymbh2dk,1
rt sukhjaykumar1 pledgeagainstcorruption gurmeetramrahim good morning guru g bless us and give us power to do more and more sewa sim,0
snehapkd akku1201 yo hope for the best apka ashirwaad e chaiye,0
wasiuddinsiddi1 hakikat to andhra ke natizo ne hi bata di thi vaha bjp nahi thi isliye jagan ke bhag khul gaye n t co uezhbelgtn,1
emotions pur only the best for you my dear lovely lady,0
main to kahta hu ki congress shashit rajyo me dobara election hona chahiye public ko sarkar banane ka haq hao to gi t co kzozbne67l,1
manakgupta manak g aisa nahi hai sabse zyada nafrat bjp me spread ki hai country mein they missed used media int t co 73nv3uhex7,2
missdwivedii are sach me ye jn jagruti he typiong error he koi bakwas nahi sidhi si baat he,2
abe yhi hai ram rajya kya jisme sbhi sale harami ho jo sale itne berahm se maar rhe ho modi dekhna be sale tere t co psshl1i0ma,1
narendramodi q ki hmmm aapki govt se behad khush hai har desh ka youth yahi chahega ki unka leader aapke jesi thi t co nscg4tniq8,0
smilesmayvary well itna bhi ni hogaya but still idk how that is possible,2
brucewayne2019 hambe par haryanvi likhni na aave mene bas thodi samjh ske hu this the best i cud try,2
rssurjewala yahi farak hai aap main aur bjp4india main they thank all indian and you are thinking 12 cr,0
koi apna nahi ghum k maare murdered raped fucked shredded to bits hai hum,1
rt theedelinquent 1 bluff thelinguist5 d dj rocks apni maa ke baare main aisa nahi bolte tere abba the linguist ne sikhayea nahi tuj,1
edwardian842 ikashifsiddique pakistan k hum bhee against nahi belgium main baithne waly hume ab batayaingy k paki t co m9ba3ejjqt,1
rt mpawanbijarnia happy wala birthday sister imkasam insan1 g gurupapa bless you always birthdaygirl happybirthdaysiste,0
rt 4thexplanition cnn this clinic had seventy four botched abortions 3 put the women is very serious condition it s a dirty abortion m,0
pakishtan player ko rooza todana hai isleye jaldi out ho rahe hai pakvswi worldcup2019,1
wtfluffy17 hahahaha lagi best gift ever ba thankyou karra see you around,0
rotalks jhakas morning rohiniji god bless you enjoy the day,0
chouhanshivraj nsitharaman mamaji apne ham sabhi educated youth ko kahi ka nahi chhoda ham sabhi over age hone t co 3nmbfbw8d7,1
rt thatpakigurl why the fuck did we not know about his chutiya behaviour t co l9cwkhmqmg,1
ashoswai timesofindia log kitna bara chootiya hy jhoot ko such manker vote krdiya bcz of govt foult terror bring t co gs48cqzje3,2
railwayseva sir we are facing difficulties to change the intermediate boarding station in tatkal tickets it see t co maosfjsquy,2
oyeee butttoooo sach m zinda hyyyy maaa ki ankhhh ghayb bhutto b chori kr rha hy sala bbhuttozardari salay kandan t co jzhbkwfem3,1
savers is the best place to get kids toys just got a switch and go dino for 6 works perfect they have bags of ho t co skhslq3d4g,2
rt hbk chrvs if i told u i love you and we fell off just kno i genuinely meant that shit and i still got that love and want u to shine ju,0
cmohry vgbharat naib tehsildar ka paper leak ho gaya hajaro mehnati students ki mehnat par pani fer diya yahi hai insaaf apka,1
rt rnnbj1078 kisi ka ihlaq dekhna hoo too is ka mobile chargng sy hata kr apna lga loo dhood ka dhood panii ka panii hoo jaye ga,2
ankitkumarkesa4 swyam sewk pallavi singh04 veergur59267143 kavyapedia sonam sharma3 radha274402 disturb na k t co ors9onmquz,2
janardan bjp aap gaaon gaaon jakar pani aur bijli pahuchahiye sansad ji logo ne aapko vote diya hai modi ji ko nah t co gcbysuti7h,2
maryamnsharif karai key tatwon ko paisey dey ker vedio bananey sey tumara hisab baraber nahi ho jaiga tum our tum t co gmhcoxtklg,2
asadowaisi sir ap bhi apne spokesperson ko tv debate me na bheje also make a appeal to aimplb official not to t co pf8qqjwgfy,2
beingsalmankhan hello bhaijaan i am big fan of yours looking body is so good i hope bharat film is a superhit,0
lsqnjzqdr7j4icg mulle q apni izzat ka halala karva rha he katve fake news felake,1
deshobhaa they don t think they have some smart ass designer telling them what to ware they don t realise these de t co 1glblxjsvm,1
thatdopedguy bandookdari82 wait detail me bolta thatdopedguy r ndi ab khush,1
ye kya bc yahan bjp jeeti hai jo result aaya hai wahi sahi rhe pr sala ye news fake ho warna election pr se bh t co pcimacay21,2
girl i'm happy with my life darzi baji abhi apka suit nahi sila hai,2
rt bhai dragon islam is just like a black hole jo ab tak 58 desho ko nigal chuka hai aur ab bharat ko nigalne ki taiyari me hai isko keva,1
swamy39 ek hi to dil hai swamy39 ji kitni baar jitoge pichli baar bhi kha tha aapne ek baar aur baat maan leta hu aapki,2
theskindoctor13 ani saala yahi agar modiji karte toh aap jaise log usko master stroke bolte,2
rt deepaku98464903 modi ji aapko bahot bahot badhai ho ki aap hamary desh ky fir dobara mp bny aap agy bhi esa kam kriyega hamy aapsy yah,0
singharti411 hogi bhi nahi arvindkejriwal jo congress k khilaaf ladke delhi ki kursi liya jo apne bhaasan me t co btsptgrkoh,1
rt kanayama ma dear god wg hen we stand of the beginning od everyday bless us and aldub maichard with vision to see the best of things,0
tv9bharatvarsh nirahua1 dinesh bhaiya jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jinda t co r1p6vpvag7,0
new sarkaar bante hi ye kaam bahut achchha kiya hi modi ji ne thanks modi ji saraabbant t co jd3ozzuwyd,2
rt minniie m trump ki feelings hurt ho gayi hongi modi ne unse tu tadak jo nahi kiya trump administration removes india special tr,1
dk flipper atthepicnics theroarsports croucherjd if you say so i see they have that other great forward tom mc t co qdgasqbayu,2
sonam sirf meri ho aur kisi ki nahi muklawa bajwasonam ammyvirk t co 1hrk1prnxf,2
rt paul gascoigne8 guys thanks4all your support messages i love you all from the bottom of my heart im well safe thanks2 shane shane,0
mass tweets abe ganjedi ki aulaad padman ne kab ka 10m cross kar diya overseas me ganwar,1
all i m looking forward to insha allah t co rpqrowllg0,2
timesofindia rahulgandhi rahul to ab pappu nahi dimaghin admi ban gaya jo congress ki taboot ki aakhiri kil mare t co ybjqslmcyx,1
sambit patrag court lega hi nahi court ke pass press conference jo karne hai ye angrejo wala collegium system bandh hona chahiye,2
good morning my almighty gurmeeetramrahim papa ji plz bless me my family more sewa sumiran p t co nteflgoy35,0
radhika khera shayad rssurjewala ji ye kahna bhul gaye ki congress spokesperson social media se bhi dur rahe,2
knowledge ghanta nahi auqat kisi k saamne nahi bolne ka saleeqa nahi fir bhi 500 mai bik kar rozi roti kama t co igz3pmkc1t,1
gauahar khan doing hypocrisy at its best lady kudos to you,2
maryamnsharif we don t at all you are a no body anymore stealing from your own people all the poor in pakistan t co etvywj8qfs,1
teri maa ki congress ne adi choti ka jor laga diya use jail me dal ne me kya ukhad liya bata 1 innocent ko p t co suxjdbwudk,1
rt vikramwkarve samarjeet n every career has pros and cons no point comparing best to make best use of what you have best philosophy,2
rt saalihs sensei you gotta love our hoyos allaahumma baarik t co z1t8pb4ber,0
han jii to ab bataya jaye kon kya kya bolna chahta hai iss bare me drkumarvishwas narendramodi t co 9bfkefo9di,2
dhawanswarrior askrishabh looked the mortaza face he feel like kash yeh mil jay,2
ashutosh83b ye koi topi vopi ki ladai nahin thi do logo ka aapas ka jhagada tha jise aap kaise log hindu muslim ka t co k0czdyycol,2
no matter how much i love england i can never support it during the world cup like tum sala gora loug yeh world cu t co ea0sp4dswu,1
bjp4india yr sirph modi jayse neta soch sakte hai nhi to ghamand me chur dusre neta soch nhi sakte bhastachar pe t co kvpmxpn1zy,1
arvind kejriwal wo hai jo baccho ki jhuti kasam khaye kursi ke liye baccho ko bhi nahi baksa rajniti ki ak wo ha t co xrxfert66j,1
cmojharkhand sir aap apne wade ko pura nahi kar paye subcapital mein light ki aise problem pehle kavi nahi hui th t co v8ynkkktqu,1
narendramodi indian prime minister shri narendar modi ji badhai congratulations,0
zubair72886 iveenakhan bc terrorist nahi banana hai naa hi america ke airport mein nanga hona hai jo kuran ko fol t co zamkuqdzra,1
h a m n a 9 bahen g india have india will win it again,0
inconsumerforum indigo6e pmoindia ahemdabad s varanasi aaya hu or airport pr mera bag ab mil ni rha h ab m kya t co rul0vnlosy,1
aaj media ka bda sa dhda payal tadwi ki maut ko nhi dikha raha yeh ek gambhir subject hai jab tak manuwadi soch k t co m94qaawm1z,1
ayushmishra ind anuragtiwari770 hariprakash4u rafale gandhi agar ye fake news hai to phir iss kratya k liye iss t co nsk4gknzzz,2
drsjaishankar sushmaswaraj sushma ji has set great bench marks in foreign ministry drsjaishankar sir you have t co frasvx55kw,2
marriyum a pmln org kitni besharm hey ye shakl per lant pari hovi hey bakvas phir bhi band nahi hoti apny chor b t co 0cvdm8jhyx,1
rt faisalviewss aik baap ki bebasi our riyasat our hukomat ki behissi my heart weeps we're your culpritour silence is your culprit,2
khanumarfa thewire in therealnaomib srishtitw pakode nahi banaye kya,2
mmpal58 aajtak koi ias ya ips banjaye iska ye matlab nahi ki wo bahut padha likha hai wo netaon ke ungli me na t co soaq8wlb2h,1
peaceforchange are gandu ab to bta 2nd indian pilot jo hospital me tha uska bhoot tere maa ki choot tak pahuncha ki nahi,1
rt junekang you can rely on dorje shugden when you nee help tibet tibetans india tibetanyouth tsemrinpoche sangha spiritual ze,2
hi i love the disneyaladdin live action remake absolutely loved it t co 98wgdoemrm,0
myogiadityanath ji ab kuchh achhe kaam bhi kar lo warna agle chunav me modi ji bhi nhi bacha payege kyu ki o ch t co 6nvhnpgruf,1
dhruv rathee abe chutiye tu bhi kal ko namo again t shirt pahan kr modiji ko bhala bura bol skta he to sirf mo t co nldgp7ijef,1
jhatu ho tum log sala game me enter bhi nhii ho pate hai pubgmobile pubgmobile in tum ye sab glitch sahi krte bhi t co 4pklsurscl,1
22 dialogue ke chor dar rahe hain modi ji se jism ki 2 seat wale apne aap ko is desh ka hiteshi bata rahe hain joke tco 43ya1uvqqy,1
maryamnsharif jo pakistan pe qarza dall gye mian sb aur moter way girvi rakh di ha koi jawab is ka,2
love beautywithoutlimits us too we re looking for our newest specialty beauty advisor in portage mi and we want t co fwerphbjqk,2
m usmanpak pakistan ke dushman pakistan ke andar hain un ko pakro aur un ko tun kar rakh do pakistan ke wajood ko t co dc8zxucmki,1
deepasrivastav4 kamaalrkhan because sushant's big movie is coming this august by nitesh tiwari and it has good hy t co twtfk2nist,0
kishanganj loksabha seat k congress candidate dr jawed azad saheb ko jeet ki dher sari subhkamnaye,0
rt theblossom gal aur sarguru ji gurmeetramrahim jinhone mujhe janam diya hai unka sir bhi garv se uncha kar pau unki jholiyon mein sa,0
ptshrikant sir election khatm hote hi gorakhpur rustampur me bijali katne lagi kal bijali 4 se 5 ghante kati t t co kkqgz7iiy1,1
rt pratyushkhiladi deshbhakt iamsrk pakistani players are best t20 players in the world pakistan is the best neighbor mere waalid pa,0
enargkurd you really should consider giving this sorani a pass you heartless karr,1
haha the karate club s doing practice this season and since we go barefoot the chill makes it hurt more than feel cold,2
waqyounis99 waqar sir ap ko shram nhi ati asi team ko support karte jo apne country pakistan ko badnaam karti ha,1
younaskhan86 imran khan ki itni okat nai he k wo pakistan ko 70 saloon me b super power bana day wo hi kr de jo t co 66z6py5ixc,1
klrahul11 imkuldeep18 hardikpandya7 yuzi chahal kya woh karke aae h kya achi batting,1
aajtak rahulgandhi kumarvikrants good ache bipakh bane janta ko bekuf na samjhe mudda desh hit ho to janta sat t co 1aeaa5fr69,2
types of marraiges in india 1 love marriage 2 arrange marriage 3 jaisa aapko thik lagta hai maariage 4 hamari izza t co sgbmju7eow,2
rt jaisrir24669632 myogiadityanath paper leak karne ke bad up ke bschchhe jivan mrityu se saghars kar rahe hai uspe gov kuch nahi bol r,1
rubikaliyaquat sirf hindu musalmaan hi krte rh jaaoge godi media kabhi kabhar gsp gdp or unemployment rate ke b t co kz7niginll,1
aajtak kanhaiyakumar itsmunish hindustan ke tukde karne ka sochoge to isse bi bada tamcha tume milega ye to surv t co dhoq4n4ltd,2
rt reachtokhalid sach ki jeet hamesha hoti aayee hai aapki honesty ko bengal he nahi poora hindustan salam karta hai congratulations d,0
sarfaraza 54 fahadmustafa26 sarfraz bahia india sa jeetna,0
rt xsagar16 narendramodi lootero ka saath bjp ka haath gaurav bhatia aur bjp sarkar lootero ko khula samarthan kar rahi h aajtak ndtv,1
mamta banaji ko jay seere ram sunne me kharap lagta hoga bt muslim ko nahi har muslim ijjat karte he hindu ko t co etgt98qvwe,0
pakistan ka doosra match bhi aaj kara dena chahiye time bhi hai aur players bhi thakay nahi hongy cwc19,2
itna gussa araha hai saala roz post dekhti thi pata hi nahi chalta kya horaha peeche se this is really sad s t co v3q4rmlqul,1
beingsalmankhan bharat thefilm aliabbaszafar atulreellife itsbhushankumar bindasbhidu sonalikulkarni t co 8b2i6mi0ip,0
manav walia all the very best koi kaam ho ti btaa dena,2
abhishekkar sir chote losses cut sikhna padega aap se jaisa aapne jsw steel m kara tha u r great sir t co uuwfm16sp7,0
sir man gye best commentry hi nahi aap ki preditation ka to kahna hi kya cricketaakash markram wicket,0
dhruv rathee ever heard of this jingle we used to say as kids chidte ko chidayenge laddo pede khayenge that s wh t co 1lz3vgtg8y,2
chroniclenufc yeh like is he a real sheik a fake shake or a milk shake is it a take over a make over or a fake over,0
yadavdimples priyankagandhi tu randi chup kar sali ghar ki aurat hai ghar me hi reh warna tera pati ka lauda kat t co qryrp9ykjh,1
afvao felnane se sachai nahi badalti jo dard ke palo ko jiya hi nahi usse jara sa dil dadkane se hakikat nahi ban t co 8ny0pmhshe,2
shabaash stokes buss issi tarhaan world cup jeetna hai come on england iccwc2019,0
mariam jamali nice one but logo filhal kk ki jaga pakistan ka lagwa do pic is good,0
aparshakti we didn t know that you sing so well please sing more and it s a delight to see you and beautiful t co zxnivjpcgt,0
